repyr,reg_status,appr_trade_code,appr_trade_name,comp_vol,gender,total_reg,mean_age,sd_age,total_NA,total_cont,total_comp,total_disc,mean_reg_dur,mean_date_reg
2015,Already registered (beginning of report period),274L,Automotive Glass Technician,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),274L,Automotive Glass Technician,Voluntary,Male,28,34.6805283757339,10.7067630417382,0,17,0,11,5.21046966731898,20101016
2015,Already registered (beginning of report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Female,3,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),277Z,Hydraulic/Pneumatic Mechanic,Voluntary,Male,15,36.6449315068493,9.54831439593722,0,8,0,7,5.02940639269406,20101221
2015,Already registered (beginning of report period),278B,Surface Blaster,Voluntary,Male,28,39.0989236790607,8.11263926960809,0,9,0,19,6.74080234833659,20090405
2015,Already registered (beginning of report period),282E,Powered Lift Truck Technician,Voluntary,Male,70,30.8142857142857,6.89547493324042,0,49,6,15,5.17401174168297,20101029
2015,Already registered (beginning of report period),288R,Relay and Instrumentation Technician,Voluntary,Male,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),289F,Electrician (Signal Maintenance),Voluntary,Male,41,40.5122619445373,8.48669877534904,0,30,5,6,4.48386234547277,20110708
2015,Already registered (beginning of report period),295A,Tire Wheel and Rim Mechanic,Voluntary,Male,17,28.9385979049154,11.199258164235,0,9,0,8,4.81917808219178,20110308
2015,Already registered (beginning of report period),296A,Native Residential Construction Worker,Voluntary,Female,7,45.6438356164384,10.6737519081195,0,0,0,7,10.4399217221135,20050725
2015,Already registered (beginning of report period),296A,Native Residential Construction Worker,Voluntary,Male,18,35.7444444444444,8.73324021581202,0,5,0,13,8.78371385083714,20070321
2015,Already registered (beginning of report period),297A,Ski Lift Mechanic,Voluntary,Male,3,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),297B,Special Events Coordinator,Voluntary,Female,40,36.4291780821918,12.9425972777777,0,16,1,23,6.34150684931507,20090829
2015,Already registered (beginning of report period),297B,Special Events Coordinator,Voluntary,Male,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),297C,Bicycle Mechanic,Voluntary,Male,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),306A,Plumber,Compulsary,Female,66,30.0013283520133,8.69547983733144,0,56,4,6,3.68397675383977,20120425
2015,Already registered (beginning of report period),306A,Plumber,Compulsary,Male,4325,28.4659878058437,7.5007520140604,0,3403,563,359,4.2664457993507,20110925
2015,Already registered (beginning of report period),307A,Steamfitter,Compulsary,Female,21,32.0713633398565,8.42502948176324,0,18,0,3,2.72041748206132,20130412
2015,Already registered (beginning of report period),307A,Steamfitter,Compulsary,Male,875,31.3266129158513,8.42214550364422,0,729,86,60,4.16429902152642,20111102
2015,Already registered (beginning of report period),308A,Sheet Metal Worker,Compulsary,Female,22,31.0087173100872,5.12229156408364,0,20,2,0,3.42640099626401,20120728
2015,Already registered (beginning of report period),308A,Sheet Metal Worker,Compulsary,Male,1855,30.922603847432,8.16367304909221,0,1491,185,179,4.72964442639294,20110409
2015,Already registered (beginning of report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),308R,Residential (Low-Rise) Sheet Metal Installer,Compulsary,Male,101,30.8631764546318,8.46441030992749,0,78,0,23,2.75244812152448,20130331
2015,Already registered (beginning of report period),309A,Electrician - Construction and Maintenance,Compulsary,Female,227,30.5284653913463,9.13305200266999,0,180,23,24,4.09126787761752,20111128
2015,Already registered (beginning of report period),309A,Electrician - Construction and Maintenance,Compulsary,Male,10000,28.6584621917808,7.64634621754188,0,7944,1314,742,4.14663890410959,20111108
2015,Already registered (beginning of report period),309C,Electrician - Domestic and Rural,Compulsary,Female,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),309C,Electrician - Domestic and Rural,Compulsary,Male,90,30.1340639269406,10.4582038258163,0,66,8,16,4.63254185692542,20110515
2015,Already registered (beginning of report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Female,40,28.6484931506849,7.41131366670079,0,33,0,7,4.46643835616438,20110714
2015,Already registered (beginning of report period),310B,Auto Body and Collision Damage Repairer,Compulsary,Male,1081,28.4633457098323,7.58360007542182,0,752,60,269,5.43196431513185,20100727
2015,Already registered (beginning of report period),310D,Transmission Technician,Compulsary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),310D,Transmission Technician,Compulsary,Male,67,33.0190962993253,10.72281650965,0,45,0,22,6.86076466980168,20090220
2015,Already registered (beginning of report period),310E,Alignment and Brakes Technician,Compulsary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),310E,Alignment and Brakes Technician,Compulsary,Male,23,38.0678975580703,10.3533026598361,0,17,0,6,7.22739726027397,20081010
2015,Already registered (beginning of report period),310G,Motorcycle Technician,Compulsary,Female,12,30.1388127853881,10.7194342404643,0,8,0,4,4.20479452054794,20111018
2015,Already registered (beginning of report period),310G,Motorcycle Technician,Compulsary,Male,288,30.8968797564688,9.38482069957826,0,193,20,75,5.27029109589041,20100924
2015,Already registered (beginning of report period),310J,Truck-Trailer Service Technician,Compulsary,Male,227,34.1135477641663,10.2727834056363,0,136,23,68,5.01665560316215,20101225
2015,Already registered (beginning of report period),310K,Automotive Electronic Accessory Technician,Compulsary,Male,60,31.1728767123288,6.36573148716588,0,36,1,23,6.7010502283105,20090420
2015,Already registered (beginning of report period),310Q,Auto Body Repairer,Compulsary,Female,5,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),310Q,Auto Body Repairer,Compulsary,Male,119,32.6686312881317,10.2883324017024,0,73,2,44,6.07696558075285,20091203
2015,Already registered (beginning of report period),310S,Automotive Service Technician,Compulsary,Female,396,26.6117061021171,7.10302601354512,0,278,12,106,4.72122595821226,20110412
2015,Already registered (beginning of report period),310S,Automotive Service Technician,Compulsary,Male,10575,26.9893379966968,7.07848444556179,0,7589,876,2110,4.83163263059037,20110303
2015,Already registered (beginning of report period),310T,Truck and Coach Technician,Compulsary,Female,53,27.100594468855,6.85538856912336,0,34,4,15,4.0923235978289,20111128
2015,Already registered (beginning of report period),310T,Truck and Coach Technician,Compulsary,Male,3764,29.6052407086603,8.69737126170233,0,2768,292,704,4.51215480471082,20110628
2015,Already registered (beginning of report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Female,12,29.6874429223744,8.60841675271919,0,11,0,1,4.00319634703196,20111230
2015,Already registered (beginning of report period),313A,Refrigeration and Air Conditioning Systems Mechanic,Compulsary,Male,1993,30.4953446652324,7.64628384783033,0,1577,243,173,4.5386290372468,20110618
2015,Already registered (beginning of report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Female,7,32.2363992172211,5.29309625748077,0,6,1,0,2.5119373776908,20130627
2015,Already registered (beginning of report period),313D,Residential Air Conditioning Systems Mechanic,Compulsary,Male,433,32.7790755797399,8.57575922975533,0,339,37,57,3.63938751621374,20120511
2015,Already registered (beginning of report period),332A,Hairstylist,Compulsary,Female,5872,29.4970139225859,8.67647256277379,0,3387,898,1587,5.29030224702325,20100917
2015,Already registered (beginning of report period),332A,Hairstylist,Compulsary,Male,775,32.3134458683164,9.11525873856166,0,455,93,227,5.36769951391958,20100819
2015,Already registered (beginning of report period),339A,Hoisting Engineer - Mobile Crane Operator 1,Compulsary,Female,9,37.4873668188737,9.67893261777023,0,6,2,1,5.46362252663623,20100715
2015,Already registered (beginning of report period),339A,Hoisting Engineer - Mobile Crane Operator 1,Compulsary,Male,373,32.9988761981711,10.0263739945249,0,282,70,21,3.42257886811855,20120729
2015,Already registered (beginning of report period),339B,Hoisting Engineer - Tower Crane Operator,Compulsary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),339B,Hoisting Engineer - Tower Crane Operator,Compulsary,Male,102,31.7392156862745,8.0637605021947,0,69,18,15,3.22073596561912,20121011
2015,Already registered (beginning of report period),339C,Hoisting Engineer - Mobile Crane Operator 2,Compulsary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),339C,Hoisting Engineer - Mobile Crane Operator 2,Compulsary,Male,102,36.9924523233951,10.3280112978916,0,65,4,33,5.61361804995971,20100522
2015,Already registered (beginning of report period),401A,Brick and Stone Mason,Voluntary,Female,15,36.6067579908676,8.43402561678708,0,5,0,10,6.51579908675799,20090626
2015,Already registered (beginning of report period),401A,Brick and Stone Mason,Voluntary,Male,1405,31.4772290742456,8.35485483081095,0,727,59,619,6.01093550431434,20091228
2015,Already registered (beginning of report period),403A,General Carpenter,Voluntary,Female,205,30.756899432008,9.53410683301606,0,154,7,44,4.55583027063147,20110612
2015,Already registered (beginning of report period),403A,General Carpenter,Voluntary,Male,6602,28.5290634220431,7.00276165096926,0,4600,603,1399,4.5059587588651,20110630
2015,Already registered (beginning of report period),404C,Painter and Decorator - Commercial and Residential,Voluntary,Female,28,33.8490215264188,9.64346902522894,0,18,0,10,3.27671232876712,20120921
2015,Already registered (beginning of report period),404C,Painter and Decorator - Commercial and Residential,Voluntary,Male,171,32.2080269166066,9.77889799119609,0,104,11,56,4.34675959304654,20110827
2015,Already registered (beginning of report period),404D,Painter and Decorator - Industrial,Voluntary,Female,6,29.3730593607306,6.22999684585138,0,3,0,3,3.72374429223744,20120410
2015,Already registered (beginning of report period),404D,Painter and Decorator - Industrial,Voluntary,Male,85,30.495503626108,7.33212913299265,0,52,5,28,3.86182111200645,20120220
2015,Already registered (beginning of report period),410K,Motive Power Machinist,Voluntary,Male,20,28.6561643835616,7.06769569564211,0,12,0,8,6.51219178082192,20090628
2015,Already registered (beginning of report period),410N,Automotive Painter,Voluntary,Female,6,28.4470319634703,2.38050594032701,0,2,0,4,6.8013698630137,20090314
2015,Already registered (beginning of report period),410N,Automotive Painter,Voluntary,Male,102,29.7315068493151,5.30262948827814,0,69,1,32,6.21428955143701,20091014
2015,Already registered (beginning of report period),415A,Cook,Voluntary,Female,1666,28.2909585752109,8.99724864898186,0,962,53,651,5.22683648801987,20101010
2015,Already registered (beginning of report period),415A,Cook,Voluntary,Male,3215,27.3940876456678,7.0359422889746,0,1833,100,1282,5.40618930952939,20100805
2015,Already registered (beginning of report period),415B,Assistant Cook,Voluntary,Female,85,33.777663174859,12.9526819821486,0,34,2,49,6.36889605157131,20090819
2015,Already registered (beginning of report period),415B,Assistant Cook,Voluntary,Male,115,27.3450863609291,7.68827893250784,0,62,1,52,6.02277546158428,20091223
2015,Already registered (beginning of report period),415C,Chef,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),415C,Chef,Voluntary,Male,13,38.0518440463646,7.73025156241133,0,7,0,6,5.14731296101159,20101108
2015,Already registered (beginning of report period),415D,Institutional Cook,Voluntary,Female,52,40.4898840885142,11.5236360936616,0,34,2,16,2.44130663856691,20130722
2015,Already registered (beginning of report period),415D,Institutional Cook,Voluntary,Male,11,31.8764632627646,12.8975452258758,0,7,1,3,2.33225404732254,20130831
2015,Already registered (beginning of report period),416E,Electronic Service Technician,Voluntary,Female,5,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),416E,Electronic Service Technician,Voluntary,Male,38,43.1313626532084,10.702044677561,0,26,1,11,6.13691420331651,20091112
2015,Already registered (beginning of report period),420A,Ironworker - Structural and Ornamental,Voluntary,Female,6,27.189497716895,5.11377137339442,0,6,0,0,2.54337899543379,20130615
2015,Already registered (beginning of report period),420A,Ironworker - Structural and Ornamental,Voluntary,Male,780,31.2570635756937,7.80870393280967,0,445,88,247,4.52440463645943,20110623
2015,Already registered (beginning of report period),420B,Ironworker - Generalist,Voluntary,Male,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),421A,Heavy Duty Equipment Technician,Voluntary,Female,24,28.8092465753425,9.04222271074672,0,20,0,4,3.94155251141553,20120122
2015,Already registered (beginning of report period),421A,Heavy Duty Equipment Technician,Voluntary,Male,1480,27.5833117363939,7.16583093219807,0,1052,124,304,4.63700296186598,20110513
2015,Already registered (beginning of report period),421C,Turf Equipment Technician,Voluntary,Male,7,33.7675146771037,7.95892366780917,0,4,0,3,6.32641878669276,20090903
2015,Already registered (beginning of report period),423A,Baker,Voluntary,Female,120,22.5461643835616,4.16615975840581,0,77,2,41,4.06671232876712,20111207
2015,Already registered (beginning of report period),423A,Baker,Voluntary,Male,56,24.1183953033268,6.04158736550476,0,39,1,16,5.00004892367906,20101231
2015,Already registered (beginning of report period),423C,Baker-Patissier,Voluntary,Female,285,26.6440567171353,6.60930959661725,0,162,16,107,4.99211727950012,20110103
2015,Already registered (beginning of report period),423C,Baker-Patissier,Voluntary,Male,96,29.6488299086758,8.47851646158604,0,55,1,40,6.31272831050228,20090908
2015,Already registered (beginning of report period),424A,Architectural Glass and Metal Technician,Voluntary,Female,25,31.6630136986301,8.03830931935191,0,21,0,4,2.89852054794521,20130206
2015,Already registered (beginning of report period),424A,Architectural Glass and Metal Technician,Voluntary,Male,615,32.0538100011137,8.48936669227819,0,435,31,149,4.38959349593496,20110811
2015,Already registered (beginning of report period),425A,Agricultural Equipment Technician,Voluntary,Female,8,24.9366438356164,4.05295918623603,0,5,1,2,3.28664383561644,20120917
2015,Already registered (beginning of report period),425A,Agricultural Equipment Technician,Voluntary,Male,387,24.785423524831,5.58630368518771,0,280,37,70,3.97188772078864,20120111
2015,Already registered (beginning of report period),426A,Construction Millwright,Voluntary,Female,11,31.9905354919054,7.27174966561033,0,9,2,0,4.04657534246575,20111215
2015,Already registered (beginning of report period),426A,Construction Millwright,Voluntary,Male,453,31.0897275393873,7.63385932036124,0,373,49,31,4.47337385466751,20110712
2015,Already registered (beginning of report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),427A,Sprinkler and Fire Protection Installer,Voluntary,Male,544,29.815340451249,6.73218133780404,0,417,85,42,3.333964544722,20120831
2015,Already registered (beginning of report period),428A,Construction Boilermaker,Voluntary,Female,7,30.2328767123288,6.12078136116074,0,5,1,1,3.4320939334638,20120726
2015,Already registered (beginning of report period),428A,Construction Boilermaker,Voluntary,Male,197,30.0067728252555,6.65534042776455,0,113,53,31,4.49637716431403,20110703
2015,Already registered (beginning of report period),429A,General Machinist,Voluntary,Female,60,30.3737899543379,9.51531159220052,0,43,2,15,4.59913242009132,20110527
2015,Already registered (beginning of report period),429A,General Machinist,Voluntary,Male,2044,29.0939160389245,7.90702643312374,0,1372,104,568,5.44972924429671,20100720
2015,Already registered (beginning of report period),430A,Tool and Die Maker,Voluntary,Female,16,31.6515410958904,9.55493269568344,0,9,1,6,7.34349315068493,20080828
2015,Already registered (beginning of report period),430A,Tool and Die Maker,Voluntary,Male,852,30.1646086565052,7.36842488688303,0,540,55,257,6.11515853109525,20091119
2015,Already registered (beginning of report period),430M,Machine Tool Builder and Integrator,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),430M,Machine Tool Builder and Integrator,Voluntary,Male,41,36.4201804209823,8.96600884461143,0,29,0,12,6.64891413297695,20090509
2015,Already registered (beginning of report period),431A,Mould Maker,Voluntary,Female,3,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),431A,Mould Maker,Voluntary,Male,295,28.682767587648,7.10261239880545,0,185,3,107,6.20391920130021,20091018
2015,Already registered (beginning of report period),433A,Industrial Mechanic Millwright,Voluntary,Female,68,32.0509266720387,11.60064966918,0,44,3,21,4.95705076551168,20110116
2015,Already registered (beginning of report period),433A,Industrial Mechanic Millwright,Voluntary,Male,3378,31.8176524976277,9.46853904709222,0,2331,352,695,5.10194651938003,20101124
2015,Already registered (beginning of report period),434A,Powerline Technician,Voluntary,Female,14,29.9260273972603,7.11297721840622,0,13,1,0,4.97945205479452,20110108
2015,Already registered (beginning of report period),434A,Powerline Technician,Voluntary,Male,1198,28.9078098200197,7.39403815861713,0,935,155,108,4.31764356118645,20110907
2015,Already registered (beginning of report period),435A,Small Engine Technician,Voluntary,Female,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),435A,Small Engine Technician,Voluntary,Male,210,28.0462100456621,8.96083432205605,0,135,9,66,5.32283105022831,20100905
2015,Already registered (beginning of report period),435B,Marine Engine Technician,Voluntary,Female,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),435B,Marine Engine Technician,Voluntary,Male,176,30.0808686176837,8.40675681527339,0,112,19,45,5.13222291407223,20101113
2015,Already registered (beginning of report period),437A,Metal Fabricator (Fitter),Voluntary,Female,22,28.6521793275218,7.97593748175718,0,11,1,10,5.24881693648817,20101002
2015,Already registered (beginning of report period),437A,Metal Fabricator (Fitter),Voluntary,Male,487,28.8526905009704,7.6139868740867,0,320,17,150,5.05776490112796,20101210
2015,Already registered (beginning of report period),438A,Cabinetmaker,Voluntary,Female,36,28.034398782344,4.60333280329807,0,21,0,15,5.37412480974125,20100817
2015,Already registered (beginning of report period),438A,Cabinetmaker,Voluntary,Male,616,28.3880982031667,7.01547630592802,0,348,20,248,5.97834460060487,20100108
2015,Already registered (beginning of report period),441C,Horticultural Technician,Voluntary,Female,214,34.5820893611573,10.5760681380267,0,124,11,79,5.09919344514147,20101125
2015,Already registered (beginning of report period),441C,Horticultural Technician,Voluntary,Male,624,30.5259791008079,8.33978514589874,0,302,13,309,5.8633210396909,20100219
2015,Already registered (beginning of report period),442A,Industrial Electrician,Voluntary,Female,94,29.7183037015447,7.67196415051595,0,66,2,26,4.57802389973769,20110604
2015,Already registered (beginning of report period),442A,Industrial Electrician,Voluntary,Male,2282,31.8879821833768,9.45526410405649,0,1676,148,458,4.72568763281428,20110411
2015,Already registered (beginning of report period),443A,Pattern Maker,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),443A,Pattern Maker,Voluntary,Male,12,33.0116438356164,8.73838136768702,0,4,0,8,6.53721461187215,20090618
2015,Already registered (beginning of report period),444A,Arborist,Voluntary,Female,37,31.2321362458349,8.25623062878955,0,22,4,11,3.31144020733062,20120908
2015,Already registered (beginning of report period),444A,Arborist,Voluntary,Male,435,29.9557675956542,7.37774355603181,0,290,34,111,4.00253188474256,20111231
2015,Already registered (beginning of report period),444B,Utility Arborist,Voluntary,Female,11,31.9848069738481,5.3032132101789,0,8,2,1,4.55591531755915,20110612
2015,Already registered (beginning of report period),444B,Utility Arborist,Voluntary,Male,267,30.6414345082346,7.69036744258683,0,191,35,41,3.50591555076702,20120629
2015,Already registered (beginning of report period),445A,Appliance Service Technician,Voluntary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),445A,Appliance Service Technician,Voluntary,Male,44,32.736799501868,9.71727716434699,0,21,3,20,6.11799501867995,20091118
2015,Already registered (beginning of report period),446A,Electric Motor System Technician,Voluntary,Male,32,34.4822773972603,7.24129327534146,0,21,3,8,5.2076198630137,20101017
2015,Already registered (beginning of report period),447A,Instrumentation and Control Technician,Voluntary,Female,70,39.8007045009785,11.0594346050027,0,57,3,10,3.59573385518591,20120527
2015,Already registered (beginning of report period),447A,Instrumentation and Control Technician,Voluntary,Male,562,33.1858089991713,9.21417925520661,0,455,43,64,3.85628625749525,20120222
2015,Already registered (beginning of report period),448A,Floor Covering Installer,Voluntary,Female,7,26.0861056751468,5.08405628813097,0,4,0,3,3.83131115459883,20120302
2015,Already registered (beginning of report period),448A,Floor Covering Installer,Voluntary,Male,355,31.6966235770789,8.64423969809564,0,214,9,132,4.81520355006753,20110309
2015,Already registered (beginning of report period),449A,Roofer,Voluntary,Female,6,35.2648401826484,7.40543103621768,0,3,1,2,4.20547945205479,20111018
2015,Already registered (beginning of report period),449A,Roofer,Voluntary,Male,175,33.6994285714286,8.78015814803755,0,84,0,91,5.51785518590998,20100625
2015,Already registered (beginning of report period),450A,Construction Craft Worker,Voluntary,Female,50,30.8849315068493,7.54235243425371,0,30,1,19,4.86580821917808,20110218
2015,Already registered (beginning of report period),450A,Construction Craft Worker,Voluntary,Male,2174,31.0348363599703,8.73738018817572,0,1263,109,802,4.9761792541997,20110109
2015,Already registered (beginning of report period),451A,"Drywall, Acoustic and Lathing Applicator",Voluntary,Female,9,29.9637747336377,5.56589161925708,0,6,0,3,3.82770167427702,20120303
2015,Already registered (beginning of report period),451A,"Drywall, Acoustic and Lathing Applicator",Voluntary,Male,1347,30.8274501428847,7.25311438987103,0,875,98,374,4.61444712247409,20110521
2015,Already registered (beginning of report period),452A,Reinforcing Rodworker,Voluntary,Female,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),452A,Reinforcing Rodworker,Voluntary,Male,511,33.0886416642093,8.39342404143311,0,182,54,275,5.48202021285151,20100709
2015,Already registered (beginning of report period),453A,Drywall Finisher and Plasterer,Voluntary,Female,13,33.1852476290832,10.4207201018751,0,6,0,7,4.12012644889357,20111118
2015,Already registered (beginning of report period),453A,Drywall Finisher and Plasterer,Voluntary,Male,434,34.2175620225996,8.29575589911252,0,184,17,233,6.46252761820592,20090716
2015,Already registered (beginning of report period),455A,Exterior Insulated Finish Systems Mechanic,Voluntary,Male,52,37.3349315068493,9.56864348123632,0,12,0,40,6.6331928345627,20090514
2015,Already registered (beginning of report period),456A,Welder,Voluntary,Female,106,27.8355388989403,7.06114798570221,0,76,4,26,4.2679762212458,20110925
2015,Already registered (beginning of report period),456A,Welder,Voluntary,Male,1484,26.9207657940405,7.11669242733089,0,1063,68,353,4.49969538086623,20110702
2015,Already registered (beginning of report period),456P,Pressure Systems Welder,Voluntary,Female,6,27.303196347032,4.69343989597943,0,6,0,0,2.2958904109589,20130914
2015,Already registered (beginning of report period),456P,Pressure Systems Welder,Voluntary,Male,65,27.3725605900948,5.7501318955784,0,64,0,1,2.27106427818757,20130923
2015,Already registered (beginning of report period),600H,Horse Groom,Voluntary,Female,70,32.214168297456,10.8922584076234,0,22,2,46,6.34043052837573,20090829
2015,Already registered (beginning of report period),600H,Horse Groom,Voluntary,Male,16,42.6534246575342,16.4206874298164,0,3,1,12,4.88767123287671,20110211
2015,Already registered (beginning of report period),600P,Blacksmith,Voluntary,Male,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),605B,Water Well Driller,Voluntary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),605B,Water Well Driller,Voluntary,Male,30,32.7432876712329,6.65756076708602,0,8,0,22,6.19004566210046,20091023
2015,Already registered (beginning of report period),606G,Gemsetter/Goldsmith,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),606G,Gemsetter/Goldsmith,Voluntary,Male,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),606W,"Hardware, Lumber and Building Materials Retailer",Voluntary,Female,10,44.1846575342466,13.0015308139856,0,1,0,9,9.00958904109589,20061229
2015,Already registered (beginning of report period),606W,"Hardware, Lumber and Building Materials Retailer",Voluntary,Male,37,37.8022213994817,11.8581408054656,0,7,0,30,8.29055905220289,20070917
2015,Already registered (beginning of report period),609C,Packaging Machine Mechanic,Voluntary,Male,10,50.4065753424658,8.73454489215147,0,1,0,9,9.89506849315068,20060209
2015,Already registered (beginning of report period),611B,Saw Filer/Fitter,Voluntary,Male,11,39.06699875467,12.3853586018111,0,7,0,4,5.47820672478207,20100710
2015,Already registered (beginning of report period),614A,Draftperson - Mechanical,Voluntary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),614A,Draftperson - Mechanical,Voluntary,Male,4,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),614B,Draftperson - Plastic Mould Design,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),614B,Draftperson - Plastic Mould Design,Voluntary,Male,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),617A,Electrical Control (Machine) Builder,Voluntary,Male,3,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),620A,Child and Youth Worker,Voluntary,Female,808,35.9166553641666,12.5696071306429,0,425,21,362,7.20794791807948,20081017
2015,Already registered (beginning of report period),620A,Child and Youth Worker,Voluntary,Male,270,37.0065854895992,11.4743741618318,0,116,14,140,7.33252156265855,20080901
2015,Already registered (beginning of report period),620B,Aboriginal Child Development Practitioner,Voluntary,Female,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),620C,Child Development Practitioner,Voluntary,Female,5272,34.8738437233667,11.2438057198191,0,3112,405,1755,5.58113216371838,20100602
2015,Already registered (beginning of report period),620C,Child Development Practitioner,Voluntary,Male,365,34.9289322574592,10.9862026630337,0,207,17,141,5.28155376243198,20100920
2015,Already registered (beginning of report period),620D,Developmental Services Worker,Voluntary,Female,1012,42.5148519140181,10.4515248288313,0,534,58,420,4.83689966971682,20110301
2015,Already registered (beginning of report period),620D,Developmental Services Worker,Voluntary,Male,354,42.076573020664,10.4748534438214,0,175,20,159,4.92950236049841,20110126
2015,Already registered (beginning of report period),620E,Educational Assistant,Voluntary,Female,498,38.3307146393794,13.0238148314861,0,222,30,246,6.58879903174341,20090531
2015,Already registered (beginning of report period),620E,Educational Assistant,Voluntary,Male,79,34.9718050979712,13.0785249710241,0,30,2,47,5.88496618692561,20100211
2015,Already registered (beginning of report period),630A,Micro Electronics Manufacturer,Voluntary,Female,132,48.7112494811125,8.39234300949267,0,129,1,2,1.74894146948941,20140401
2015,Already registered (beginning of report period),630A,Micro Electronics Manufacturer,Voluntary,Male,103,47.0353238462561,10.2484804550151,0,100,3,0,1.83013698630137,20140303
2015,Already registered (beginning of report period),630B,Surface Mount Assembler,Voluntary,Female,2,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),630B,Surface Mount Assembler,Voluntary,Male,1,x,x,x,x,x,x,x,x
2015,Already registered (beginning of report period),630T,Tool/Tooling Maker,Voluntary,Male,41,30.0767123287671,5.500883840344,0,33,0,8,6.03822251921149,20091218
2015,Already registered (beginning of report period),631A,Network Cabling Specialist,Voluntary,Female,9,31.9829528158295,7.20784178913701,0,6,1,2,3.2337899543379,20121006
2015,Already registered (beginning of report period),631A,Network Cabling Specialist,Voluntary,Male,178,36.4938125288595,10.0973671780539,0,92,5,81,6.96184392796675,20090114
2015,Already registered (beginning of report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Female,325,34.2727334035827,11.1012085608505,0,227,19,79,4.24290832455216,20111004
2015,Already registered (beginning of report period),634A,Information Technology - Contact Centre Technical Support Agent,Voluntary,Male,737,34.2049887548559,9.34628165318805,0,475,49,213,4.15256593743611,20111106
2015,Already registered (beginning of report period),634B,Information Technology - Hardware Technician,Voluntary,Female,9,31.0706240487062,8.25355547873104,0,8,0,1,6.81278538812785,20090310
2015,Already registered (beginning of report period),634B,Information Technology - Hardware Technician,Voluntary,Male,143,28.2311907270811,6.51790815812229,0,109,5,29,7.65418143500335,20080507
2015,Already registered (beginning of report period),634C,Information Technology - Network Technician,Voluntary,Female,17,33.7021756647865,10.8349359780065,0,14,1,2,3.17937147461724,20121026
2015,Already registered (beginning of report period),634C,Information Technology - Network Technician,Voluntary,Male,252,37.1023374646662,9.83284338955788,0,221,13,18,2.18456186127419,20131024
2015,Already registered (beginning of report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Female,690,35.4047885646218,11.9291160634199,0,418,62,210,3.59373039507643,20120528
2015,Already registered (beginning of report period),634D,Information Technology - Contact Centre Sales Agent,Voluntary,Male,705,33.8140600408044,10.1934791335122,0,453,59,193,3.47337802389974,20120711
2015,Already registered (beginning of report period),634E,Information Technology - Contact Centre Customer Service Agent,Voluntary,Female,5276,34.3000057120899,11.1715952218507,0,3309,351,1616,3.47225949505125,20120711
